text,label
wish brother would stop bringing dirty bitches house,1
wish people could straight dont fake bitch im fake bitch anyone actually,1
wish ppl would learn tf stay business im grown ass man go please mind damn business bitch,1
wish twitter stalk bitch button,1
wish ya nighas stressed ya kids like ya stress lame bitches,1
wish wish wish wish wish wish bitch would cept already gonna handle,1
witnessed ace hoe soo many niggas gardens growing im talking strong armed hoein,1
wnna go ihop bitch,1
woke already pregnant fuck dat bitch,1
woke bed full bitches aint eeeen fuckin,1
woke bed full bitches aint even fuckin,1
wont nothin bitch cant even get hard,1
wont say many bitches fucked might say many touched,1
wont trust bitch,1
wonder many yankee fans hurt derek jeter star break lmao,0
wonder philly fans arent aware complete cunts aware ok,1
wonder latino strategy workingtpm goper doubles wetbacks backpedals shoot sight,1
wonder bitch dead yet,1
wonder theres ever day sisters life shes ever complete utter bitch saves special,1
wonder twitter didnt allow pictures avis many followers yall would really cus yall bitches dont talkin bout shit,1
wonder twerking dies hoes became world star famous lives like wherearetheynow,1
wonder bitches got,1
wonder wrote blog either hoe dat let niggas beat avail bitch nigga hoe let em beat,1
would bitch weather bipolar im gonna appreciate nice instead,0
would call bitch thats frowned upon,1
would commit rest gay life complete submissive bottom could zac efrons bitch noshame gayboyproblems,1
would def call dwight cradle robbing faggot kobe,1
would describe whatupags work blaxican,0
would leave crib go somewhere im pretty sure ill die cause bitch ass car sliding everywhere,1
would like apologize anyone called fat stupid gay nigger jew retarded truly sorry jk trolling fags,1
would like test see long tongue really lady eggplant emoji tinashe,0
would love give bitch act right juice lol,1
would love hit jig fucking life,1
would never fight nigga vaginathats hoes lmao,1
would never hit woman would slap hoe,1
would probably still feel bad werent bitch,1
would went ref hell post game interview saying called sad trash,0
wouldnt acting like crazy bitch told hell goes head,1
wouldnt fuk lot u bitches realtalk,1
wouldnt last prison bitches would eat alive,1
wouldnt want girl showing goodies every niggah,1
im mother fuckin uglygt badguygt bitchesgt eliwallach type shit breakingbad joke noose rigs leevancleef sportsgt,1
im tough ambitious know exactly want makes bitch okay,1
ill gladly victim rt mafiosoro im felon rt bigobundles bitch lbs riding ur face attempted murder,1
im logging rt shakez ah man rt officiallyice bartenders sellin pussy thought strippers sold pussy,1
id put bullet bitch,1
id best owning bird could teach funniest things say,0
id anything oreo vanilla bean drink dunkin amp chocolate chip muffin tooim starving amp sounds good,0
id drive crazy ghetto ass school everyday,1
id go bitch,1
id hit kardashian threw money bruh somebody would pull hoe idgaf nobody anyway lol,1
id kill bitch able cuddle right ugh sucker stupid shit swear,1
id kill meet charlie sheen,0
id like see someone try hit jokes bitch dont internet,1
id rather school improving life sleeping home im back bitch,1
id rather follow girls instagram rather bird brain tweets tl,0
id rather flat bitch bitch cheats,1
id rather hear neal degrasse tyson tell scientific mistakes assumptions wasp,0
id shut fuck ill wide batter boy ever go haha im cunt wit cani shit stop,1
ill never let broke bitch influence,1
ill always remember feeling like good like couldnt like whack bitch could amp lied,1
ill yankee fan forever,0
ill bitch dont like fck itll happen,1
ill dick wanna act like pussy,1
ill damned nigga wife hood hoe,1
ill stripping layers clothes instant get back gate hot satans pussy sonbitch,1
ill lmao rt koolassk markusa pussy,1
ill beat pussy right,1
ill break bitch nigga dont care size,1
ill call u bitch short,1
ill eat ya pussy like savage put ya nasty ass feet face socks drawers already im,1
ill fuck bitch real quick,1
ill get much pussy,1
ill give baby zebra girl,0
ill go class last minutes hoe,1
ill bitches havin babys every week,1
ill keep comments tho ill laugh nigs,1
ill let u clam top let dat nookie pop im dat cookie jar aint rookie girllll,0
ill live life way want bitch,1
ill pay yall niggas get lost much yall hoe niggas gunna cost,1
ill quit bitch quit fake friend,1
ill round hoes little bit,1
ill start butt work way pussy,1
ill still let plastic bitch dollar digherlow,1
ill stop drugs alcohol fags sluts give chance year feel clearly means something,1
ill walk away money leave tip bitch,1
im walk local convenience store amp clerk says girl keystone sale yo white trash line forms right,1
im bitch,1
im still eat animal crackers emabiggestfansd,0
im camera shy dont talk phones love rainif youn kno life wouldnt understand,0
im hungry wont give bitch time day im trying take care business,1
im hungry,0
im pregnant charlie brown worstpeanutsspecialever,0
im rick james bitch,1
im totally tired saudi arabias bitch gotten wayyyy old,1
im tryn tell yall brah went wit slut n could stop da bitch frm boppin dat shit scary,1
im tryna turn ms bs bitch,1
im xxx triple x rated bitch,1
im vipperloid bitchp,1
im bad bitch,1
im big bitch goat rt soalmondie im lazy,1
im bitch,1
im bitch family life fucked love life fucked social life fucked outlook life fucked,1
im bitch nigga hurts feelings im like serious,1
im bitch ok,1
im broke hoes dream rich hoes cream,1
im broke hoes dream rich girls cream,1
im couple bitches header ioeno em,1
im dick aint even got ya strap pussy,1
im dope ass nigga n bitches od,1
im hoe,1
im lady bitch,1
im light skin niggah,1
im made man yall pussy niggas middle,1
im pull eat pussy dip,1
im purple headed cunt,1
im redneck without homophobia racism,0
im stretch pussy,1
im sucker colored eyes,0
im twat,1
im wigger,1
im get bitch cell mate,1
im hit bitch,1
im jog higher stupid bitch ass hoe mf saabtjawad,1
im post charlie clips vs yung ill rap battle review,0
im push niggah seat trying squish shit,1
im spray perfume bitch look trashit might well smell decent,1
im start bad bitch mentoring association bc girl youre bad bitch dont let anybody tell ya wise,1
im start calling people retarded things,1
im addicted ig twitter side bitch,1
im already tired mr stupid af decides show us video trigonometric notions um yeah wanted say youre hoe,1
im always dumb extra slow ass bitch,1
im year old gay driving back roads redneck virginia blasting cheetah girls doesnt scream sitcom,0
im asking boy questions like bitch,1
im home throwing taking care kid yet im hoe oh oh okay,1
im back bitch,1
im back bitches,1
im back bitches back effect tonite,1
im beating bitch jay jay ass see nigga really ova dead tho,1
im beginning thincc brother defiantly fat mexican bitches eugh,1
im bout beback old shit miss hoes texting saying wanna come see,1
im bout delete thirsty hoes twitter nigga thats nobody yall look sooo wack,1
im bout get bitch cell mate,1
im bout hop hoe tryna get ass,1
im bout start singing shit lol hoes going crazy nigga august,1
im boutta deck bitch face,1
im boutta merk nigguh,1
im bringing booty back go ahead tell skinny bitches,1
im busy im tell hoes played side im busy,1
im cold bitch dont even need fleece bad bitch tell drop yo knees,1
im coming spot nigguh nichollsodeon,1
im crazy poke eyes slit yo clit give shit cuz im shit,1
im cute without makeup amp eyelashes yall bitches depend shit,1
im dat nigga hoes cant stand bg,1
im definitely watching mook lux battle today damn,0
im done crying im done worried aint bitch stupid written,1
im done wit cheer team bitches literally brain dead,1
im dracula bitch dont got problem smackin bitch kidnap em attack em axes n shit,1
im dressing albino one day scaring shit amaris mom,1
im drunk eat fucking twat,1
im dry humping hoes tonite bussin costume man deal wit em later rt merong somebody girl gettin fucked tonight,1
im fasho hoe rt bjayblast tbretreat im hoe real time,1
im fine af hoe,1
im finna quit bitch irratating frfr im sick shit let start job huntin,1
im finna see yankees win baseball game,0
im finna start slapping bitches,1
im flexin bitches gold bottles bombay,1
im flexing niggas bitches,1
im flipping thru tv saw bachelor stooped second say hoes garbage,1
im southchicago know bad butbitch aint like live englewood foh,1
im long beach california people automatically think ima badass bitch hahha,1
im fucking around two bitches never made hoes mistress,1
im getting sleepy phone acting retarded,0
im getting spanked fantasy beating damn new england game amp julian eldman trash,1
im getting tired telling fuck im every time im something lol peckerwood guy,1
im glad ari know text get contact cause ive calling bitch day worried,1
im glad telling much basic bitch greekpharaoh also admitted basic truefriendsarebasictogether,1
im glad see broads still faggot look comes picking dudes,1
im glad hoes aint momma,1
im goin big bitch suck dick,1
im going thru bitch aint even bitch let whole team hit,1
im going ugly niggah halloween,1
im going dress trash halloween oh wait look like everyday,0
im going punch bitch cleats dont come,1
im going sell iphone macs dont support faggots,1
im going movies weekend bffl bitch nigga solo,1
im gonna ghetto color stain sharpie ctfu,0
im gonna go ape shit uchida,1
im gonna hoe shit meet cant wait,1
im gonna kill bitches today,1
im hands time ta murk bitch,1
im happily taken tho amp aint cheating none hoes,1
im happy aint bitch use,1
im hooked monkey phonics,0
im vegas bitches,1
im bed like half asleep stuff really want oreo coffee coolatta,0
im glory bitch,1
im cut old boys bitch asks smoke weed fucking yaris fuck lol hell,1
im zone like secondary lie bitch im flier pet canary,1
im bitch like mf,1
im hoe tripppped people wildin,1
im jus trill nicca mane,0
im gonna get dog eat bitch,1
im living nig,1
im matching grams wit fam bitch,1
im going bitch dont speak reasons decision done start shit,1
im hoe laugh,1
im salty bitch,1
im sayin thats baby amp already told bitches,1
im saying twitter pic look like guido love pattyfuckingboges,1
im sitting waiting twitter explode yankees game ends,0
